dataset,graph_name,strategy,auc_lcc_mean,auc_lcc_std,auc_efficiency_mean,auc_efficiency_std
metr-la,metr-la,random,0.4558212560386473,0.01381509721142895,0.7233153746192402,0.03650405509531177
metr-la,metr-la,targeted_degree,0.38768115942028997,,0.43828831742621865,
metr-la,metr-la-by-high_sal-with-alpah_filter0_3,random,0.0698828125,0.010389286933476759,0.6963100185774818,0.08016789057375132
metr-la,metr-la-by-high_sal-with-alpah_filter0_3,targeted_degree,0.0193359375,,0.13663756214478862,
