dataset,original_graph,backbone_graph,original_num_nodes,backbone_num_nodes,node_reduction_pct,original_num_edges,backbone_num_edges,edge_reduction_pct,original_density,backbone_density,density_delta_pct,original_average_degree,backbone_average_degree,original_average_strength,backbone_average_strength,original_average_clustering,backbone_average_clustering,average_clustering_delta_pct,original_local_efficiency_mean,backbone_local_efficiency_mean,local_efficiency_delta_pct,original_avg_path_length_gcc,backbone_avg_path_length_gcc,avg_path_length_delta_pct,original_global_efficiency,backbone_global_efficiency,global_efficiency_delta_pct,original_num_connected_components,backbone_num_connected_components,original_giant_component_ratio,backbone_giant_component_ratio,giant_component_ratio_delta_pct,original_modularity,backbone_modularity,modularity_delta,original_assortativity,backbone_assortativity,assortativity_delta,original_num_communities,backbone_num_communities,original_largest_community_size,backbone_largest_community_size,mean_centrality_spearman,min_centrality_spearman,mean_topk_overlap,random_auc_lcc_original,random_auc_lcc_backbone,random_auc_lcc_delta_pct,targeted_auc_lcc_original,targeted_auc_lcc_backbone,targeted_auc_lcc_delta_pct
metr-la,metr-la,metr-la-by-high_sal-with-alpah_filter0_3,207,128,38.16425120772947,1313,97,92.61233815689262,0.061582477369729376,0.011934055118110236,-80.62102138817758,12.68599033816425,1.515625,5.144801216424951,0.9095382821979001,0.5484908174323528,0.0,-100.0,0.7472739491051362,0.0,-100.0,5.063746152024627,4.33201581027668,-14.450375666153425,0.27886506280697293,0.02464281808523931,-91.16317482111526,2,31,0.9951690821256038,0.1796875,-81.94402305825243,0.6978109147260045,0.9373490311492217,0.2395381164232172,0.46162532528411615,-0.09488850142241007,-0.5565138267065262,8,34,53,9,0.10067061509010485,-0.22998987122056508,0.15,0.4558212560386473,0.0698828125,-84.66881226485083,0.38768115942028997,0.0193359375,-95.01241238317758
