dataset,original_graph,backbone_graph,original_num_nodes,backbone_num_nodes,node_reduction_pct,original_num_edges,backbone_num_edges,edge_reduction_pct,original_density,backbone_density,density_delta_pct,original_average_degree,backbone_average_degree,original_average_strength,backbone_average_strength,original_average_clustering,backbone_average_clustering,average_clustering_delta_pct,original_local_efficiency_mean,backbone_local_efficiency_mean,local_efficiency_delta_pct,original_avg_path_length_gcc,backbone_avg_path_length_gcc,avg_path_length_delta_pct,original_global_efficiency,backbone_global_efficiency,global_efficiency_delta_pct,original_num_connected_components,backbone_num_connected_components,original_giant_component_ratio,backbone_giant_component_ratio,giant_component_ratio_delta_pct,original_modularity,backbone_modularity,modularity_delta,original_assortativity,backbone_assortativity,assortativity_delta,original_num_communities,backbone_num_communities,original_largest_community_size,backbone_largest_community_size,mean_centrality_spearman,min_centrality_spearman,mean_topk_overlap,random_auc_lcc_original,random_auc_lcc_backbone,random_auc_lcc_delta_pct,targeted_auc_lcc_original,targeted_auc_lcc_backbone,targeted_auc_lcc_delta_pct
pems-bay,pems-bay,pems-bay-by-glanb-with-alpah_filter0_3,325,319,1.8461538461538418,2079,622,70.08177008177007,0.03948717948717949,0.012263165158415646,-68.94393239102531,12.793846153846154,3.8996865203761755,6.782441039543886,2.4913683935859736,0.67370964210499,0.16676754976128016,-75.2463762815953,0.8129606394965085,0.19941722621973404,-75.47024830830196,5.161570158317068,7.357327339760651,42.54048892284186,0.24234533910758127,0.17463754446585633,-27.93855862508182,7,1,0.9815384615384616,1.0,1.880877742946696,0.8198383044484713,0.8234695233690786,0.0036312189206073597,0.5695754396245535,0.007703406404484287,-0.5618720332200692,19,13,67,50,0.7766725507264548,0.46836702253504464,0.5700000000000001,0.4320153846153847,0.331833855799373,-23.1893428761111,0.2686923076923078,0.0916144200626959,-65.90359402189962
