node,mae,rmse,mape
0,5.635888576507568,12.50309944152832,14487597056.0
1,3.8709397315979004,10.33764362335205,13183713280.0
2,5.2419962882995605,11.841638565063477,13816681472.0
3,5.7259602546691895,10.031699180603027,12131340288.0
4,6.913463115692139,11.01076602935791,12931283968.0
5,6.832608222961426,10.979876518249512,11637358592.0
6,5.590485095977783,10.87680721282959,12646712320.0
7,3.629073143005371,10.110443115234375,12532516864.0
8,6.272936820983887,12.2892484664917,17487751168.0
9,6.47907829284668,12.760028839111328,11220423680.0
10,5.189459800720215,10.503893852233887,15293237248.0
11,5.322244167327881,13.036081314086914,22420754432.0
12,6.968874931335449,12.199469566345215,8546232832.0
13,6.2687835693359375,13.061437606811523,21539315712.0
14,6.337612152099609,12.05388355255127,11054534656.0
15,6.6928629875183105,10.58777141571045,11157015552.0
16,4.303874969482422,6.536147594451904,17621755904.0
17,5.8925461769104,10.988649368286133,12573368320.0
18,4.436906337738037,9.342083930969238,12277966848.0
19,4.854316711425781,10.341262817382812,12656640000.0
20,5.7816081047058105,12.164870262145996,13164992512.0
21,4.403710842132568,10.103129386901855,12638730240.0
22,5.176823616027832,9.22127628326416,10380964864.0
23,7.9273295402526855,14.227090835571289,14495277056.0
24,4.908126354217529,11.029378890991211,14451971072.0
25,7.973753929138184,12.955436706542969,17295757312.0
26,6.819762229919434,11.531628608703613,12885815296.0
27,3.6689276695251465,9.958925247192383,12460468224.0
28,4.9479475021362305,11.918937683105469,13776162816.0
29,5.3262739181518555,9.801002502441406,9556170752.0
30,7.095715522766113,13.345834732055664,21710022656.0
31,6.144092082977295,14.351396560668945,28930988032.0
32,6.793247699737549,13.869476318359375,21650132992.0
33,5.693280220031738,10.682707786560059,12766776320.0
34,5.420795440673828,11.598331451416016,13675460608.0
35,4.523694038391113,10.054651260375977,13319002112.0
36,5.7597479820251465,13.83602523803711,19519840256.0
37,5.317589282989502,11.875201225280762,13655776256.0
38,9.149518966674805,15.35211181640625,19536357376.0
39,4.669222831726074,10.145614624023438,11240088576.0
40,6.622937202453613,11.893487930297852,15241483264.0
41,6.376991271972656,11.688577651977539,16023150592.0
42,6.317590713500977,12.991961479187012,16800332800.0
43,7.293764591217041,12.713655471801758,10858746880.0
44,4.086988925933838,10.829752922058105,14118218752.0
45,3.987262725830078,10.693803787231445,13448462336.0
46,4.752460956573486,12.097675323486328,19197429760.0
47,7.381867408752441,12.376609802246094,12907043840.0
48,6.4934773445129395,11.285394668579102,10571465728.0
49,5.633596420288086,11.594820976257324,17081124864.0
50,4.466256141662598,9.890947341918945,13646216192.0
51,7.041472911834717,11.56230640411377,16603898880.0
52,7.301788330078125,13.086599349975586,11837359104.0
53,5.344730377197266,9.892455101013184,12102875136.0
54,5.430677890777588,11.542593955993652,13145263104.0
55,4.401123046875,11.223177909851074,17689354240.0
56,7.561393737792969,12.047191619873047,38746177536.0
57,4.667243480682373,10.036393165588379,13115834368.0
58,5.706032752990723,11.357622146606445,13542295552.0
59,4.777408599853516,10.932814598083496,14513664000.0
60,6.882370948791504,11.761958122253418,24027783168.0
61,8.855759620666504,15.401439666748047,12676273152.0
62,8.837180137634277,16.038860321044922,27020470272.0
63,7.812655448913574,12.670119285583496,28951300096.0
64,5.714306831359863,11.625752449035645,13563718656.0
65,5.007253170013428,10.627848625183105,12953100288.0
66,5.007342338562012,13.474088668823242,23457996800.0
67,5.123627185821533,12.781346321105957,18106314752.0
68,6.17751407623291,12.178885459899902,12751438848.0
69,8.026823043823242,13.394015312194824,15874129920.0
70,5.693842887878418,10.977568626403809,28419411968.0
71,5.513599872589111,10.252974510192871,31825924096.0
72,7.24282169342041,12.821531295776367,16513774592.0
73,7.078467845916748,11.940007209777832,13294892032.0
74,5.177370548248291,11.842910766601562,13656310784.0
75,6.7224345207214355,10.630927085876465,10709597184.0
76,7.627248764038086,12.22753620147705,14642204672.0
77,8.63012409210205,16.136762619018555,28772464640.0
78,5.935745716094971,11.901439666748047,15112686592.0
79,5.125470161437988,12.158873558044434,13094358016.0
80,5.858108043670654,11.301475524902344,13342059520.0
81,7.037957191467285,11.102445602416992,27370338304.0
82,7.7909746170043945,12.475114822387695,35271131136.0
83,6.5075273513793945,15.265081405639648,24266127360.0
84,6.416706085205078,11.22490406036377,11205397504.0
85,4.315238952636719,11.111715316772461,15472509952.0
86,6.482696533203125,11.606269836425781,12588762112.0
87,7.152510643005371,12.208253860473633,12948689920.0
88,5.863658428192139,12.596721649169922,12918296576.0
89,4.79109001159668,11.186505317687988,12863131648.0
90,5.0537614822387695,13.042790412902832,20193357824.0
91,5.39712381362915,8.513158798217773,7948437504.0
92,4.849727630615234,12.421207427978516,18964195328.0
93,5.863663673400879,11.463171005249023,12461501440.0
94,4.603300094604492,10.5886869430542,11730153472.0
95,7.085025787353516,13.088977813720703,14923352064.0
96,10.634834289550781,18.8078556060791,47103500288.0
97,5.849282264709473,12.09801959991455,13244939264.0
98,5.485835552215576,10.71568775177002,12747920384.0
99,4.037829399108887,10.547418594360352,15046243328.0
100,7.335794925689697,12.805974006652832,12236261376.0
101,6.332759857177734,11.705978393554688,16313958400.0
102,5.894620895385742,11.328893661499023,15506254848.0
103,5.996515274047852,11.884013175964355,13245205504.0
104,5.606936454772949,11.509864807128906,13352996864.0
105,6.344054222106934,14.008136749267578,25576136704.0
106,6.069249629974365,14.59724235534668,30163587072.0
107,3.989304780960083,10.719507217407227,13777083392.0
108,5.0444865226745605,13.196039199829102,19772397568.0
109,5.316352844238281,11.15602970123291,20617035776.0
110,4.460379600524902,10.940361022949219,12172314624.0
111,6.261219501495361,13.298311233520508,18279741440.0
112,6.331489086151123,10.866510391235352,12721179648.0
113,6.856459617614746,12.355656623840332,12637321216.0
114,5.382358074188232,11.973403930664062,14476928000.0
115,5.310232639312744,12.7073335647583,14644314112.0
116,5.923330307006836,12.408903121948242,12721318912.0
117,5.807134628295898,11.79386043548584,14157012992.0
118,5.419506549835205,12.32741641998291,18426515456.0
119,5.095741271972656,11.970303535461426,12689742848.0
120,7.224300861358643,13.104476928710938,15417835520.0
121,5.593583106994629,12.328445434570312,21162377216.0
122,5.897938251495361,12.369662284851074,12910895104.0
123,3.823615312576294,10.747027397155762,12801021952.0
124,7.379960536956787,13.305291175842285,18043234304.0
125,7.685345649719238,13.518131256103516,19387629568.0
126,6.163119316101074,10.745092391967773,13612857344.0
127,9.918428421020508,17.594743728637695,27481970688.0
128,5.199219703674316,11.750523567199707,13587819520.0
129,5.154848575592041,11.472201347351074,16614801408.0
130,7.08432149887085,12.526469230651855,11729316864.0
131,6.561339855194092,11.07353401184082,11844518912.0
132,4.744260311126709,12.366854667663574,20136935424.0
133,5.999338150024414,10.948821067810059,12248504320.0
134,7.000094413757324,13.139907836914062,15662860288.0
135,4.3972554206848145,10.878034591674805,13037596672.0
136,5.458946228027344,11.211792945861816,13073812480.0
137,7.313146591186523,12.407684326171875,15694410752.0
138,5.9164347648620605,11.433036804199219,18863595520.0
139,7.831599712371826,13.501060485839844,15866880000.0
140,7.3583550453186035,12.379034042358398,11297175552.0
141,7.180282115936279,12.60727596282959,15489095680.0
142,5.99798583984375,12.648428916931152,17926819840.0
143,5.996894359588623,12.668821334838867,20144875520.0
144,6.6512064933776855,10.338369369506836,10455782400.0
145,5.797628402709961,13.198490142822266,14770414592.0
146,7.074770450592041,11.975521087646484,14935873536.0
147,4.910567283630371,11.29167366027832,16848802816.0
148,7.824522018432617,13.30296516418457,15003846656.0
149,6.060606956481934,13.700227737426758,12220208128.0
150,7.977437496185303,13.184048652648926,20347996160.0
151,5.48706579208374,11.126176834106445,12148552704.0
152,4.178141117095947,10.187515258789062,13783774208.0
153,4.078672409057617,10.380853652954102,14008225792.0
154,5.284570217132568,10.70628833770752,11246224384.0
155,7.965473651885986,14.998895645141602,11084772352.0
156,4.283731460571289,9.213043212890625,12520376320.0
157,5.612149238586426,12.236531257629395,12128360448.0
158,7.06124210357666,11.3436918258667,12702399488.0
159,8.119410514831543,14.558597564697266,11426394112.0
160,8.35531997680664,13.21068000793457,19695421440.0
161,5.904361724853516,12.212512969970703,20942202880.0
162,6.1128458976745605,12.745706558227539,12660426752.0
163,8.966464042663574,15.186877250671387,10740577280.0
164,7.038501262664795,12.470062255859375,13215416320.0
165,7.828498363494873,13.291816711425781,15604946944.0
166,7.974000930786133,13.843433380126953,25246752768.0
167,4.702957630157471,10.87990951538086,13565820928.0
168,4.786980152130127,11.390296936035156,12413661184.0
169,4.760495662689209,10.860250473022461,13733384192.0
170,6.8612236976623535,11.560430526733398,15048350720.0
171,3.9141504764556885,10.341268539428711,12894261248.0
172,6.987300872802734,11.983611106872559,12158403584.0
173,3.7126314640045166,10.320087432861328,13023969280.0
174,7.670605659484863,12.656545639038086,21133264896.0
175,6.2558722496032715,11.80672836303711,14068989952.0
176,6.209621429443359,13.190383911132812,14986907648.0
177,3.673431634902954,10.055960655212402,12860850176.0
178,4.241541862487793,10.791241645812988,13715578880.0
179,4.228780269622803,9.461901664733887,10909853696.0
180,7.829516887664795,14.483648300170898,31455119360.0
181,7.594545841217041,14.69603443145752,29697718272.0
182,5.1170878410339355,11.526664733886719,12907620352.0
183,4.89831018447876,13.335180282592773,21890607104.0
184,3.639437198638916,10.217174530029297,12542469120.0
185,5.340213298797607,12.197383880615234,14361995264.0
186,5.308878421783447,11.426722526550293,14037705728.0
187,7.482542991638184,12.828968048095703,8857491456.0
188,6.06463623046875,11.64010238647461,14242944000.0
189,5.400970935821533,12.364371299743652,20011409408.0
190,6.794178009033203,12.996676445007324,13078895616.0
191,7.107306957244873,11.149292945861816,11407059968.0
192,5.81256103515625,11.114150047302246,12309590016.0
193,6.6541290283203125,10.921857833862305,9971536896.0
194,6.468173503875732,12.053991317749023,15855581184.0
195,6.812054634094238,12.608475685119629,12766615552.0
196,4.143604755401611,6.625929832458496,14938734592.0
197,5.394304275512695,8.628677368164062,10047858688.0
198,6.249218940734863,12.55317211151123,14066195456.0
199,6.335775852203369,13.337065696716309,13021673472.0
200,4.44546365737915,10.457812309265137,15226777600.0
201,4.45016622543335,11.34105396270752,12939005952.0
202,3.865309953689575,10.01931095123291,12711126016.0
203,4.1408233642578125,11.111028671264648,14736708608.0
204,5.064476013183594,10.244384765625,11701094400.0
205,6.5353803634643555,13.15268325805664,13100699648.0
206,7.564390659332275,13.927022933959961,12408397824.0
