experiment_name,model,dataset,selection_metric,selected_params,selected_num_completed_seeds,final_num_completed_seeds,timestamp,test_mae_mean,test_mae_std,test_mae_ci95_low,test_mae_ci95_high,test_mae_min,test_mae_max,test_mae_n,test_rmse_mean,test_rmse_std,test_rmse_ci95_low,test_rmse_ci95_high,test_rmse_min,test_rmse_max,test_rmse_n,test_mape_mean,test_mape_std,test_mape_ci95_low,test_mape_ci95_high,test_mape_min,test_mape_max,test_mape_n,test_smape_mean,test_smape_std,test_smape_ci95_low,test_smape_ci95_high,test_smape_min,test_smape_max,test_smape_n,test_wape_mean,test_wape_std,test_wape_ci95_low,test_wape_ci95_high,test_wape_min,test_wape_max,test_wape_n,test_loss_normalized_mean,test_loss_normalized_std,test_loss_normalized_ci95_low,test_loss_normalized_ci95_high,test_loss_normalized_min,test_loss_normalized_max,test_loss_normalized_n,num_completed_seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n,rank_in_dataset,delta_vs_best_pct
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_STICformer_22_04_2026-11h_30-epoch_1,STICformer,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dropout"": 0.1, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""patience"": 5, ""weight_decay"": 0.0001}",1,1,2026-04-22T12:25:43.999836,2.176642417907715,0.0,2.176642417907715,2.176642417907715,2.176642417907715,2.176642417907715,1,4.470676898956299,0.0,4.470676898956299,4.470676898956299,4.470676898956299,4.470676898956299,1,111381.8125,0.0,111381.8125,111381.8125,111381.8125,111381.8125,1,4.339648723602295,0.0,4.339648723602295,4.339648723602295,4.339648723602295,4.339648723602295,1,3.4847841262817383,0.0,3.4847841262817383,3.4847841262817383,3.4847841262817383,3.4847841262817383,1,0.22384989469032163,0.0,0.22384989469032163,0.22384989469032163,0.22384989469032163,0.22384989469032163,1,1,2.3482651710510254,0.0,2.3482651710510254,2.3482651710510254,2.3482651710510254,2.3482651710510254,1,4.859492778778076,0.0,4.859492778778076,4.859492778778076,4.859492778778076,4.859492778778076,1,133456.53125,0.0,133456.53125,133456.53125,133456.53125,133456.53125,1,4.802271366119385,0.0,4.802271366119385,4.802271366119385,4.802271366119385,4.802271366119385,1,3.78113055229187,0.0,3.78113055229187,3.78113055229187,3.78113055229187,3.78113055229187,1,0.2672841692217654,0.0,0.2672841692217654,0.2672841692217654,0.2672841692217654,0.2672841692217654,1,1,0.0
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_MTGNN_22_04_2026-11h_30-epoch_1,MTGNN,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dilation_base"": 2, ""dropout"": 0.1, ""gcn_depth"": 2, ""hidden_dim"": 64, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""patience"": 5, ""propalpha"": 0.05, ""weight_decay"": 0.0001}",1,1,2026-04-22T12:25:43.999804,2.2749547958374023,0.0,2.2749547958374023,2.2749547958374023,2.2749547958374023,2.2749547958374023,1,4.8441667556762695,0.0,4.8441667556762695,4.8441667556762695,4.8441667556762695,4.8441667556762695,1,111710.28125,0.0,111710.28125,111710.28125,111710.28125,111710.28125,1,4.607215881347656,0.0,4.607215881347656,4.607215881347656,4.607215881347656,4.607215881347656,1,3.642181396484375,0.0,3.642181396484375,3.642181396484375,3.642181396484375,3.642181396484375,1,0.2628245431232763,0.0,0.2628245431232763,0.2628245431232763,0.2628245431232763,0.2628245431232763,1,1,2.4932758808135986,0.0,2.4932758808135986,2.4932758808135986,2.4932758808135986,2.4932758808135986,1,5.32313871383667,0.0,5.32313871383667,5.32313871383667,5.32313871383667,5.32313871383667,1,133713.703125,0.0,133713.703125,133713.703125,133713.703125,133713.703125,1,5.179707050323486,0.0,5.179707050323486,5.179707050323486,5.179707050323486,5.179707050323486,1,4.014624118804932,0.0,4.014624118804932,4.014624118804932,4.014624118804932,4.014624118804932,1,0.3206836368225835,0.0,0.3206836368225835,0.3206836368225835,0.3206836368225835,0.3206836368225835,1,2,4.516698614381953
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_GraphWaveNet_22_04_2026-11h_30-epoch_1,GraphWaveNet,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dilation_base"": 2, ""dropout"": 0.1, ""hidden_dim"": 64, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""patience"": 5, ""weight_decay"": 0.0001}",1,1,2026-04-22T12:25:43.999657,2.4358410835266113,0.0,2.4358410835266113,2.4358410835266113,2.4358410835266113,2.4358410835266113,1,5.003248691558838,0.0,5.003248691558838,5.003248691558838,5.003248691558838,5.003248691558838,1,112081.7890625,0.0,112081.7890625,112081.7890625,112081.7890625,112081.7890625,1,5.020855903625488,0.0,5.020855903625488,5.020855903625488,5.020855903625488,5.020855903625488,1,3.89975905418396,0.0,3.89975905418396,3.89975905418396,3.89975905418396,3.89975905418396,1,0.2804407588337645,0.0,0.2804407588337645,0.2804407588337645,0.2804407588337645,0.2804407588337645,1,1,2.6449146270751953,0.0,2.6449146270751953,2.6449146270751953,2.6449146270751953,2.6449146270751953,1,5.479189395904541,0.0,5.479189395904541,5.479189395904541,5.479189395904541,5.479189395904541,1,134428.421875,0.0,134428.421875,134428.421875,134428.421875,134428.421875,1,5.610703945159912,0.0,5.610703945159912,5.610703945159912,5.610703945159912,5.610703945159912,1,4.258790016174316,0.0,4.258790016174316,4.258790016174316,4.258790016174316,4.258790016174316,1,0.3411050313180941,0.0,0.3411050313180941,0.3411050313180941,0.3411050313180941,0.3411050313180941,1,3,11.90818774303084
