node,mae,rmse,mape
0,1.9249411821365356,3.980577230453491,179767.375
1,1.912900686264038,4.821872711181641,4.947275161743164
2,3.0232906341552734,5.882384777069092,9.237541198730469
3,2.0276424884796143,4.5295867919921875,170569.109375
4,2.7657227516174316,4.898096561431885,5.505660533905029
5,1.7750977277755737,4.483452796936035,168138.90625
6,3.4802393913269043,6.682484149932861,168528.25
7,1.7849498987197876,3.9953091144561768,170650.859375
8,2.3033952713012695,4.580470085144043,169634.96875
9,2.0213334560394287,4.584351539611816,6.000878810882568
10,4.042278289794922,8.142382621765137,21.328466415405273
11,2.1285295486450195,4.584668159484863,5.385460376739502
12,1.2372266054153442,2.308210611343384,2.8491244316101074
13,2.3175323009490967,3.912782907485962,171353.4375
14,1.3618870973587036,2.79776930809021,168484.796875
15,1.7077434062957764,3.942704916000366,4.163224697113037
16,0.8705084323883057,1.599433422088623,169410.3125
17,2.3857696056365967,5.152798175811768,6.515166282653809
18,0.7527020573616028,1.5906542539596558,1.3533025979995728
19,3.228405714035034,5.872969150543213,173406.171875
20,2.0005998611450195,4.034286022186279,163625.3125
21,2.2915432453155518,4.657500267028809,5.237903118133545
22,1.2614225149154663,2.2385365962982178,2.0987277030944824
23,2.559718370437622,4.518890857696533,165406.25
24,0.9446742534637451,1.4343115091323853,1.423478603363037
25,1.8226412534713745,4.261702060699463,173230.765625
26,1.9997913837432861,3.6029396057128906,170885.0
27,0.8977351188659668,1.6166877746582031,173000.671875
28,1.8035929203033447,4.736497402191162,167369.265625
29,2.484093189239502,3.884331703186035,4.959029674530029
30,1.034859299659729,1.6427112817764282,168103.15625
31,1.7126824855804443,3.714632511138916,3.935387372970581
32,2.2039682865142822,5.932855606079102,174951.375
33,1.6255457401275635,3.398684024810791,3.2208218574523926
34,1.6948989629745483,3.7153501510620117,170089.703125
35,2.3210506439208984,3.928152322769165,4.447601795196533
36,1.925560712814331,3.7414486408233643,179448.1875
37,1.647495985031128,3.516547441482544,171534.421875
38,2.6001358032226562,4.936041355133057,160694.953125
39,1.0747359991073608,1.4984501600265503,1.6955825090408325
40,1.838727593421936,4.104246616363525,170804.09375
41,1.9608792066574097,4.351128101348877,163372.4375
42,1.8457801342010498,3.7740020751953125,163029.359375
43,2.612215757369995,4.648129463195801,166297.703125
44,1.3946021795272827,3.3629260063171387,168989.234375
45,3.6849212646484375,6.953085422515869,155893.671875
46,2.7707412242889404,6.128820419311523,167662.625
47,1.2435057163238525,3.1553151607513428,173595.453125
48,2.019040822982788,4.378310203552246,170567.328125
49,1.761165738105774,3.18026065826416,3.55649733543396
50,0.8675193786621094,2.0089430809020996,161657.84375
51,1.9694712162017822,4.188033103942871,3.9792823791503906
52,1.670937180519104,4.074055194854736,3.608196496963501
53,2.0806565284729004,3.677936315536499,161910.5625
54,1.9169477224349976,3.7289645671844482,4.2997145652771
55,2.2511494159698486,5.05662727355957,7.7330193519592285
56,1.9439462423324585,4.454990386962891,181022.6875
57,3.147005796432495,6.095901966094971,7.6039299964904785
58,1.7268861532211304,4.050989627838135,169391.03125
59,2.1028048992156982,5.186131477355957,170869.625
60,2.0736842155456543,4.53695011138916,169315.140625
61,2.979651927947998,5.947713851928711,6.69647741317749
62,1.0787864923477173,2.325713872909546,170547.9375
63,1.8072478771209717,3.102604389190674,3.1412367820739746
64,1.3899927139282227,2.32287859916687,2.497776985168457
65,1.5794408321380615,3.4170405864715576,171040.953125
66,1.9842970371246338,4.672672271728516,155190.875
67,1.9353585243225098,4.365926265716553,5.618005275726318
68,2.913092851638794,5.902401447296143,172541.671875
69,1.7275364398956299,3.8476951122283936,3.813180685043335
70,1.2745264768600464,2.7291650772094727,170027.015625
71,2.2014405727386475,3.567439317703247,4.213508129119873
72,2.145102024078369,4.204667091369629,163045.640625
73,2.2316057682037354,4.120397567749023,169021.140625
74,1.809971570968628,3.507929801940918,154074.40625
75,1.9126577377319336,4.296459674835205,164978.71875
76,1.7055912017822266,2.9027562141418457,2.8819572925567627
77,1.668251872062683,3.541189432144165,4.09549617767334
78,1.2339884042739868,2.7154760360717773,171288.4375
79,2.106407642364502,5.054448127746582,174218.125
80,3.879758834838867,6.414482116699219,167480.203125
81,1.7608028650283813,4.84309196472168,4.957396030426025
82,1.9562673568725586,3.8949358463287354,173290.3125
83,1.4656102657318115,3.2222113609313965,161598.015625
84,2.7249388694763184,6.179851531982422,8.860235214233398
85,1.7493268251419067,3.465726852416992,3.626293659210205
86,1.025460958480835,1.667480707168579,162491.21875
87,2.3483142852783203,5.607541084289551,171076.296875
88,2.576674461364746,5.370813369750977,157352.34375
89,2.274564266204834,5.988359451293945,169703.515625
90,2.4495115280151367,5.324914932250977,7.085941791534424
91,1.7366852760314941,3.66174054145813,168315.4375
92,1.0738168954849243,2.334397792816162,1.864232063293457
93,3.0869901180267334,6.999472618103027,170906.140625
94,2.3973734378814697,5.533296585083008,6.689918041229248
95,1.0673885345458984,2.076592445373535,168726.3125
96,1.8653950691223145,4.108879566192627,4.952679634094238
97,2.2968556880950928,4.8426737785339355,172059.21875
98,2.0345895290374756,4.001962184906006,4.4546732902526855
