experiment_name,model,dataset,test_loss,mae,rmse,mape,params,metadata_run_id,metadata_device,metadata_num_nodes,metadata_seq_len,metadata_horizon,metadata_batch_size,metadata_normalization_stats,metadata_total_configs,metadata_best_result,timestamp
metr-la_DCRNN_20260304_163952,DCRNN,metr-la,0.3905977067914933,0.34448111057281494,0.6249781847000122,121.20404052734375,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5, 'use_scheduled_sampling': False, 'teacher_forcing_ratio': 0.5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5, 'use_scheduled_sampling': False, 'teacher_forcing_ratio': 0.5}, 'test_loss': 0.3905977067914933, 'mae': 0.34448111057281494, 'rmse': 0.6249781847000122, 'mape': 121.20404052734375}",2026-03-04T23:15:30.837230
metr-la_GraphWaveNet_20260304_163952,GraphWaveNet,metr-la,0.3843751299506887,0.31386640667915344,0.6199799180030823,110.92346954345703,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}, 'test_loss': 0.3843751299506887, 'mae': 0.31386640667915344, 'rmse': 0.6199799180030823, 'mape': 110.92346954345703}",2026-03-04T23:15:30.837674
metr-la_MTGNN_20260304_163952,MTGNN,metr-la,0.4018265298487012,0.34684890508651733,0.6338979005813599,122.34736633300781,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'kernel_size': 2, 'dilation_base': 2, 'gcn_depth': 2, 'propalpha': 0.05, 'node_dim': 16, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'kernel_size': 2, 'dilation_base': 2, 'gcn_depth': 2, 'propalpha': 0.05, 'node_dim': 16, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}, 'test_loss': 0.4018265298487012, 'mae': 0.34684890508651733, 'rmse': 0.6338979005813599, 'mape': 122.34736633300781}",2026-03-04T23:15:30.838087
metr-la_DGCRN_20260304_163952,DGCRN,metr-la,0.3982522316196327,0.27565035223960876,0.6310722827911377,125.6170883178711,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'node_dim': 16, 'gcn_depth': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'node_dim': 16, 'gcn_depth': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}, 'test_loss': 0.3982522316196327, 'mae': 0.27565035223960876, 'rmse': 0.6310722827911377, 'mape': 125.6170883178711}",2026-03-04T23:15:30.838493
metr-la_STICformer_20260304_163952,STICformer,metr-la,0.3758536023534922,0.304765909910202,0.6130689978599548,119.42132568359375,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_layers': 2, 'num_heads': 4, 'ff_multiplier': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_layers': 2, 'num_heads': 4, 'ff_multiplier': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}, 'test_loss': 0.3758536023534922, 'mae': 0.304765909910202, 'rmse': 0.6130689978599548, 'mape': 119.42132568359375}",2026-03-04T23:15:30.838895
metr-la_PatchSTG_20260304_163952,PatchSTG,metr-la,0.3714318419294105,0.29366356134414673,0.6094520688056946,116.23175048828125,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'patch_len': 4, 'patch_stride': 2, 'num_layers': 2, 'num_heads': 4, 'ff_multiplier': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}",20260304_163952,cuda,207,12,12,8,"{'method': 'zscore', 'mean': 54.40591191569834, 'std': 19.494251201218937}",1,"{'params': {'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'patch_len': 4, 'patch_stride': 2, 'num_layers': 2, 'num_heads': 4, 'ff_multiplier': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 50, 'patience': 5}, 'test_loss': 0.3714318419294105, 'mae': 0.29366356134414673, 'rmse': 0.6094520688056946, 'mape': 116.23175048828125}",2026-03-04T23:15:30.839290
