node,mae,rmse,mape
0,1.9188038110733032,3.9354875087738037,179078.65625
1,2.2471024990081787,4.901148796081543,6.121580600738525
2,2.987673044204712,6.224393367767334,10.310086250305176
3,2.0727779865264893,4.393587112426758,170056.265625
4,2.856766939163208,5.034124851226807,5.913449287414551
5,1.7720593214035034,4.516049385070801,167954.625
6,3.371495246887207,6.450760364532471,168024.625
7,1.848562240600586,4.014042377471924,170279.578125
8,2.633702039718628,4.783283710479736,168873.625
9,2.2846665382385254,4.845851898193359,7.359120845794678
10,4.001561641693115,8.174039840698242,20.706279754638672
11,2.231267213821411,4.634680271148682,6.013006210327148
12,1.22296941280365,2.283559799194336,2.814620018005371
13,2.40619158744812,3.989621639251709,170778.4375
14,1.376515507698059,2.7945663928985596,167817.0
15,1.9192256927490234,3.7757022380828857,4.644757270812988
16,0.8496652841567993,1.5478373765945435,168921.84375
17,2.571796178817749,5.548429012298584,6.700636386871338
18,0.8645442724227905,1.8425079584121704,1.563550353050232
19,3.416893482208252,5.980855464935303,173463.25
20,1.9779666662216187,4.034327983856201,164116.546875
21,2.234797239303589,4.690309524536133,5.2811479568481445
22,1.2427306175231934,2.206468343734741,2.0704562664031982
23,2.61616849899292,4.586463928222656,164179.34375
24,0.943425714969635,1.4403635263442993,1.4168649911880493
25,1.8619123697280884,4.050298690795898,171884.625
26,2.1708085536956787,3.7887070178985596,169721.234375
27,0.8723958134651184,1.5328798294067383,172862.3125
28,1.9670002460479736,4.873807430267334,166770.109375
29,2.2039105892181396,3.6270318031311035,4.50257682800293
30,0.9904457330703735,1.5545637607574463,167686.21875
31,1.6764500141143799,3.7473056316375732,3.947457790374756
32,2.49650239944458,6.0926513671875,172414.90625
33,1.6683142185211182,3.4595940113067627,3.3553102016448975
34,1.700417160987854,3.684319019317627,170105.0
35,2.460695743560791,4.05839729309082,4.735507011413574
36,2.015347719192505,3.7727696895599365,177505.640625
37,1.685089349746704,3.6320126056671143,170803.390625
38,2.577509880065918,4.901641845703125,159426.375
39,1.0628453493118286,1.47987699508667,1.6767807006835938
40,1.8752628564834595,4.039637565612793,170141.546875
41,1.9066163301467896,4.266001224517822,164679.96875
42,1.8429653644561768,3.695387125015259,162746.015625
43,2.4944419860839844,4.534104347229004,165240.4375
44,1.3216264247894287,3.320340871810913,168438.4375
45,3.777561902999878,7.230443000793457,152466.5
46,2.836592674255371,6.2349019050598145,167488.3125
47,1.2541437149047852,3.0866611003875732,172126.875
48,2.0583951473236084,4.284481048583984,169679.828125
49,1.859981656074524,3.2670814990997314,3.670210123062134
50,0.8233891129493713,1.9891748428344727,162036.53125
51,1.918447494506836,3.9449193477630615,4.078708648681641
52,1.7348887920379639,4.040684223175049,3.7337117195129395
53,2.1504263877868652,3.8366851806640625,162399.75
54,1.9618967771530151,3.7088990211486816,4.703197002410889
55,2.505275249481201,5.1802873611450195,9.988357543945312
56,2.4422359466552734,5.118745803833008,179921.015625
57,2.795398712158203,5.766870975494385,6.82435417175293
58,1.829179048538208,4.109788417816162,168802.25
59,2.3453900814056396,5.268471717834473,170490.265625
60,2.124077796936035,4.518442630767822,168665.78125
61,3.234144687652588,6.046970844268799,7.47963809967041
62,1.0283467769622803,2.2340173721313477,170637.015625
63,1.81528639793396,3.024216890335083,3.1354780197143555
64,1.3874629735946655,2.225815773010254,2.4543261528015137
65,1.5920618772506714,3.3951807022094727,170436.953125
66,2.0296225547790527,4.738734722137451,154130.859375
67,2.04229474067688,4.63616943359375,6.184728622436523
68,2.808659315109253,5.750504493713379,171650.59375
69,1.6183372735977173,3.793919801712036,3.6931707859039307
70,1.2749550342559814,2.66994047164917,169511.578125
71,2.2156736850738525,3.49626088142395,4.220850467681885
72,2.139435291290283,4.2493391036987305,163637.578125
73,2.3020071983337402,4.0831427574157715,168158.453125
74,1.8589085340499878,3.5073533058166504,153530.046875
75,1.9572585821151733,4.347485065460205,163980.609375
76,1.647990107536316,2.7742648124694824,2.8160550594329834
77,1.715757966041565,3.620943069458008,4.448782920837402
78,1.0735896825790405,2.4073586463928223,171041.375
79,2.371706247329712,5.624642372131348,174287.359375
80,3.857072353363037,6.426724433898926,166300.1875
81,2.0145702362060547,4.701403617858887,5.380428791046143
82,2.158141851425171,4.119078636169434,171293.453125
83,1.5447828769683838,3.2051329612731934,160880.578125
84,2.9333250522613525,6.118648529052734,9.972155570983887
85,1.6601181030273438,3.1584649085998535,3.464993953704834
86,1.042089819908142,1.6749072074890137,162461.296875
87,2.6979222297668457,5.920680046081543,169507.703125
88,2.632159948348999,5.328505516052246,157159.6875
89,2.2780351638793945,5.875744819641113,169081.0
90,2.476961851119995,5.296213626861572,7.053089141845703
91,1.8330142498016357,3.753371000289917,168054.234375
92,1.0380983352661133,2.3637406826019287,1.8345577716827393
93,3.1643450260162354,7.092405796051025,169372.21875
94,2.4562597274780273,5.5835490226745605,7.141453742980957
95,1.0503839254379272,2.05312442779541,168349.296875
96,2.2083628177642822,4.322196960449219,5.600032806396484
97,2.351067304611206,4.845284461975098,171693.375
98,1.950158953666687,3.865614175796509,4.279176712036133
99,2.1222097873687744,4.203390121459961,175801.6875
100,1.9799740314483643,3.082200050354004,3.2474145889282227
101,1.4566869735717773,2.9904065132141113,164007.5
102,2.1057467460632324,3.7531261444091797,174111.625
103,1.986571192741394,4.244297981262207,4.280210494995117
104,2.4145894050598145,4.67890739440918,160035.8125
105,1.5243948698043823,3.5246942043304443,3.712582588195801
106,2.3647007942199707,4.7700605392456055,168330.703125
107,1.8982806205749512,4.048137187957764,4.63787317276001
108,2.308910846710205,5.324787616729736,7.6783881187438965
109,2.971175193786621,6.038772106170654,179061.046875
110,1.4182583093643188,3.1277554035186768,2.650205135345459
111,0.6684266328811646,1.1950336694717407,1.0552259683609009
112,2.1682024002075195,4.6989426612854,5.096970081329346
113,2.2761049270629883,5.0267415046691895,168337.4375
114,1.8821215629577637,4.109589099884033,5.6506524085998535
115,3.5454161167144775,6.451167583465576,157675.59375
116,1.7377992868423462,3.22590970993042,157790.0
117,0.30377131700515747,0.796146035194397,169522.515625
118,2.3155088424682617,5.097244739532471,171550.1875
119,1.5438170433044434,3.7937326431274414,169191.09375
120,1.844977617263794,3.1584970951080322,3.580472230911255
121,2.4385852813720703,4.6404337882995605,167666.359375
122,1.758459448814392,4.147215366363525,4.156937122344971
123,1.5694606304168701,4.028023719787598,4.283138275146484
124,1.5517855882644653,3.3791136741638184,3.2045199871063232
125,1.3636075258255005,2.4388084411621094,171691.609375
