node,mae,rmse,mape
0,6.288997650146484,12.696956634521484,17383368704.0
1,4.811981201171875,10.62486457824707,17367920640.0
2,6.109103202819824,12.093098640441895,17128988672.0
3,5.725666522979736,10.286803245544434,15997635584.0
4,7.542756080627441,11.46702766418457,20002248704.0
5,7.010752201080322,11.239006042480469,15876810752.0
6,6.330075263977051,11.215834617614746,16697531392.0
7,4.667452812194824,10.367316246032715,17406550016.0
8,6.559939861297607,12.62752914428711,20624500736.0
9,7.714898109436035,13.157387733459473,16616374272.0
10,5.309451103210449,10.659440040588379,18927026176.0
11,5.973826885223389,13.38797664642334,25663889408.0
12,8.923285484313965,13.462772369384766,14599071744.0
13,6.837667942047119,13.270160675048828,23538843648.0
14,7.5738725662231445,12.443726539611816,16060574720.0
15,7.182806015014648,10.988397598266602,15510988800.0
16,6.604091167449951,8.688698768615723,25929451520.0
17,6.13077974319458,11.135973930358887,16466280448.0
18,5.295679569244385,9.831404685974121,18075043840.0
19,5.473903656005859,10.546690940856934,16628090880.0
20,6.818718433380127,12.349381446838379,17258864640.0
21,5.3879852294921875,10.421096801757812,18645571584.0
22,5.634302139282227,9.681778907775879,15563776000.0
23,8.259467124938965,14.386853218078613,20547176448.0
24,5.680251598358154,11.236236572265625,17439016960.0
25,8.701286315917969,13.398430824279785,21886289920.0
26,6.798299789428711,11.619176864624023,16710121472.0
27,4.621725559234619,10.229528427124023,17366546432.0
28,6.1165008544921875,12.196988105773926,17449785344.0
29,5.267623424530029,9.97309398651123,15434950656.0
30,7.570809364318848,14.2821044921875,25034473472.0
31,6.735739707946777,14.372992515563965,30880751616.0
32,7.342094898223877,14.165387153625488,25055881216.0
33,6.197931289672852,10.869918823242188,16855784448.0
34,6.128101825714111,11.782965660095215,17117687808.0
35,5.53047513961792,10.475150108337402,18631710720.0
36,6.963075637817383,14.152313232421875,22934849536.0
37,6.174989700317383,11.96065902709961,17400338432.0
38,10.16960620880127,15.824535369873047,25079869440.0
39,5.128073215484619,10.273197174072266,16655977472.0
40,6.582731246948242,12.198273658752441,18343911424.0
41,6.630558013916016,11.828951835632324,19781789696.0
42,7.227754592895508,13.313555717468262,22721665024.0
43,7.688196182250977,13.027789115905762,16005637120.0
44,5.378532886505127,11.090683937072754,17399408640.0
45,5.117145538330078,11.052461624145508,17505150976.0
46,5.82807731628418,12.216109275817871,24406102016.0
47,7.655853748321533,12.498351097106934,18465378304.0
48,7.040492057800293,11.482460975646973,15240201216.0
49,6.437083721160889,11.938835144042969,22404562944.0
50,5.376460075378418,10.293342590332031,18535297024.0
51,7.784585475921631,12.159317970275879,22121842688.0
52,7.779226779937744,13.165913581848145,16977191936.0
53,6.007894992828369,10.235922813415527,16074088448.0
54,6.054920196533203,11.454946517944336,17118458880.0
55,5.119505882263184,11.411141395568848,21472643072.0
56,10.07255744934082,13.942057609558105,62198636544.0
