experiment_name,model,dataset,params,num_completed_seeds,seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n
simple_backbone_pems-bay-by-nois_corr-with-alpah_filter0_4_GraphWaveNet_22_04_2026-17h_33-epoch_30,GraphWaveNet,pems-bay-by-nois_corr-with-alpah_filter0_4,"{""dilation_base"": 2, ""dropout"": 0.1, ""hidden_dim"": 64, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""patience"": 5, ""weight_decay"": 0.0001}",1,[42],2.2678964138031006,0.0,2.2678964138031006,2.2678964138031006,2.2678964138031006,2.2678964138031006,1,4.770674705505371,0.0,4.770674705505371,4.770674705505371,4.770674705505371,4.770674705505371,1,135733.0625,0.0,135733.0625,135733.0625,135733.0625,135733.0625,1,4.69450044631958,0.0,4.69450044631958,4.69450044631958,4.69450044631958,4.69450044631958,1,3.651719808578491,0.0,3.651719808578491,3.651719808578491,3.651719808578491,3.651719808578491,1,0.25712187501367617,0.0,0.25712187501367617,0.25712187501367617,0.25712187501367617,0.25712187501367617,1
simple_backbone_pems-bay-by-nois_corr-with-alpah_filter0_4_MTGNN_22_04_2026-17h_33-epoch_30,MTGNN,pems-bay-by-nois_corr-with-alpah_filter0_4,"{""dilation_base"": 2, ""dropout"": 0.1, ""gcn_depth"": 2, ""hidden_dim"": 64, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""patience"": 5, ""propalpha"": 0.05, ""weight_decay"": 0.0001}",1,[42],2.3354814052581787,0.0,2.3354814052581787,2.3354814052581787,2.3354814052581787,2.3354814052581787,1,4.911331653594971,0.0,4.911331653594971,4.911331653594971,4.911331653594971,4.911331653594971,1,134321.203125,0.0,134321.203125,134321.203125,134321.203125,134321.203125,1,4.823703765869141,0.0,4.823703765869141,4.823703765869141,4.823703765869141,4.823703765869141,1,3.7605438232421875,0.0,3.7605438232421875,3.7605438232421875,3.7605438232421875,3.7605438232421875,1,0.2728123587950424,0.0,0.2728123587950424,0.2728123587950424,0.2728123587950424,0.2728123587950424,1
simple_backbone_pems-bay-by-nois_corr-with-alpah_filter0_4_STICformer_22_04_2026-17h_33-epoch_30,STICformer,pems-bay-by-nois_corr-with-alpah_filter0_4,"{""dropout"": 0.1, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""patience"": 5, ""weight_decay"": 0.0001}",1,[42],1.9916608333587646,0.0,1.9916608333587646,1.9916608333587646,1.9916608333587646,1.9916608333587646,1,4.224711894989014,0.0,4.224711894989014,4.224711894989014,4.224711894989014,4.224711894989014,1,135315.8125,0.0,135315.8125,135315.8125,135315.8125,135315.8125,1,4.104864120483398,0.0,4.104864120483398,4.104864120483398,4.104864120483398,4.104864120483398,1,3.2069311141967773,0.0,3.2069311141967773,3.2069311141967773,3.2069311141967773,3.2069311141967773,1,0.20174289732440118,0.0,0.20174289732440118,0.20174289732440118,0.20174289732440118,0.20174289732440118,1
