experiment_name,model,dataset,selection_metric,selected_params,selected_num_completed_seeds,final_num_completed_seeds,timestamp,test_mae_mean,test_mae_std,test_mae_ci95_low,test_mae_ci95_high,test_mae_min,test_mae_max,test_mae_n,test_rmse_mean,test_rmse_std,test_rmse_ci95_low,test_rmse_ci95_high,test_rmse_min,test_rmse_max,test_rmse_n,test_mape_mean,test_mape_std,test_mape_ci95_low,test_mape_ci95_high,test_mape_min,test_mape_max,test_mape_n,test_smape_mean,test_smape_std,test_smape_ci95_low,test_smape_ci95_high,test_smape_min,test_smape_max,test_smape_n,test_wape_mean,test_wape_std,test_wape_ci95_low,test_wape_ci95_high,test_wape_min,test_wape_max,test_wape_n,test_loss_normalized_mean,test_loss_normalized_std,test_loss_normalized_ci95_low,test_loss_normalized_ci95_high,test_loss_normalized_min,test_loss_normalized_max,test_loss_normalized_n,num_completed_seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n,rank_in_dataset,delta_vs_best_pct
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_STICformer_22_04_2026-17h_33-epoch_30,STICformer,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dropout"": 0.1, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""patience"": 5, ""weight_decay"": 0.0001}",1,1,2026-04-22T21:52:26.131325,1.9604531526565552,0.0,1.9604531526565552,1.9604531526565552,1.9604531526565552,1.9604531526565552,1,4.115814208984375,0.0,4.115814208984375,4.115814208984375,4.115814208984375,4.115814208984375,1,111829.078125,0.0,111829.078125,111829.078125,111829.078125,111829.078125,1,3.9531450271606445,0.0,3.9531450271606445,3.9531450271606445,3.9531450271606445,3.9531450271606445,1,3.1386659145355225,0.0,3.1386659145355225,3.1386659145355225,3.1386659145355225,3.1386659145355225,1,0.1897263639475122,0.0,0.1897263639475122,0.1897263639475122,0.1897263639475122,0.1897263639475122,1,1,2.078892230987549,0.0,2.078892230987549,2.078892230987549,2.078892230987549,2.078892230987549,1,4.352874755859375,0.0,4.352874755859375,4.352874755859375,4.352874755859375,4.352874755859375,1,134494.96875,0.0,134494.96875,134494.96875,134494.96875,134494.96875,1,4.311623573303223,0.0,4.311623573303223,4.311623573303223,4.311623573303223,4.311623573303223,1,3.3473894596099854,0.0,3.3473894596099854,3.3473894596099854,3.3473894596099854,3.3473894596099854,1,0.21420630793218598,0.0,0.21420630793218598,0.21420630793218598,0.21420630793218598,0.21420630793218598,1,1,0.0
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_GraphWaveNet_22_04_2026-17h_33-epoch_30,GraphWaveNet,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dilation_base"": 2, ""dropout"": 0.1, ""hidden_dim"": 64, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""patience"": 5, ""weight_decay"": 0.0001}",1,1,2026-04-22T21:52:26.131169,2.118802070617676,0.0,2.118802070617676,2.118802070617676,2.118802070617676,2.118802070617676,1,4.429413318634033,0.0,4.429413318634033,4.429413318634033,4.429413318634033,4.429413318634033,1,111937.984375,0.0,111937.984375,111937.984375,111937.984375,111937.984375,1,4.278005599975586,0.0,4.278005599975586,4.278005599975586,4.278005599975586,4.278005599975586,1,3.392180919647217,0.0,3.392180919647217,3.392180919647217,3.392180919647217,3.392180919647217,1,0.21978001245668877,0.0,0.21978001245668877,0.21978001245668877,0.21978001245668877,0.21978001245668877,1,1,2.3065967559814453,0.0,2.3065967559814453,2.3065967559814453,2.3065967559814453,2.3065967559814453,1,4.83975887298584,0.0,4.83975887298584,4.83975887298584,4.83975887298584,4.83975887298584,1,134727.765625,0.0,134727.765625,134727.765625,134727.765625,134727.765625,1,4.7783966064453125,0.0,4.7783966064453125,4.7783966064453125,4.7783966064453125,4.7783966064453125,1,3.714034080505371,0.0,3.714034080505371,3.714034080505371,3.714034080505371,3.714034080505371,1,0.2647378290746292,0.0,0.2647378290746292,0.2647378290746292,0.2647378290746292,0.2647378290746292,1,2,8.077158984724853
simple_backbone_pems-bay-by-disp_fil-with-alpah_filter0_4_MTGNN_22_04_2026-17h_33-epoch_30,MTGNN,pems-bay-by-disp_fil-with-alpah_filter0_4,val_mae,"{""dilation_base"": 2, ""dropout"": 0.1, ""gcn_depth"": 2, ""hidden_dim"": 64, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""patience"": 5, ""propalpha"": 0.05, ""weight_decay"": 0.0001}",1,1,2026-04-22T21:52:26.131281,2.1935274600982666,0.0,2.1935274600982666,2.1935274600982666,2.1935274600982666,2.1935274600982666,1,4.740373611450195,0.0,4.740373611450195,4.740373611450195,4.740373611450195,4.740373611450195,1,112129.3359375,0.0,112129.3359375,112129.3359375,112129.3359375,112129.3359375,1,4.46120548248291,0.0,4.46120548248291,4.46120548248291,4.46120548248291,4.46120548248291,1,3.5118155479431152,0.0,3.5118155479431152,3.5118155479431152,3.5118155479431152,3.5118155479431152,1,0.25169288573295245,0.0,0.25169288573295245,0.25169288573295245,0.25169288573295245,0.25169288573295245,1,1,2.361419677734375,0.0,2.361419677734375,2.361419677734375,2.361419677734375,2.361419677734375,1,5.0543622970581055,0.0,5.0543622970581055,5.0543622970581055,5.0543622970581055,5.0543622970581055,1,134334.765625,0.0,134334.765625,134334.765625,134334.765625,134334.765625,1,4.911636829376221,0.0,4.911636829376221,4.911636829376221,4.911636829376221,4.911636829376221,1,3.8023087978363037,0.0,3.8023087978363037,3.8023087978363037,3.8023087978363037,3.8023087978363037,1,0.2888893761837775,0.0,0.2888893761837775,0.2888893761837775,0.2888893761837775,0.2888893761837775,1,3,11.888797604057967
