experiment_name,model,dataset,run_name,seed,phase,params,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape,test_loss_normalized,test_mae,test_rmse,test_mape,test_smape,test_wape
simple_pems-bay_GraphWaveNet_22_04_2026-17h_33-epoch_30,GraphWaveNet,pems-bay,simple_pems-bay_GraphWaveNet_22_04_2026-17h_33-epoch_30_final_seed42,42,final,"{""dilation_base"": 2, ""dropout"": 0.1, ""hidden_dim"": 64, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""patience"": 5, ""weight_decay"": 0.0001}",30,0.1896502531411355,0.2356361907112635,2.172835350036621,4.567534923553467,135216.15625,4.499558448791504,3.498654365539551,0.2063207227131066,2.0387797355651855,4.29176664352417,112180.5078125,4.121494293212891,3.264065742492676
simple_pems-bay_MTGNN_22_04_2026-17h_33-epoch_30,MTGNN,pems-bay,simple_pems-bay_MTGNN_22_04_2026-17h_33-epoch_30_final_seed42,42,final,"{""dilation_base"": 2, ""dropout"": 0.1, ""gcn_depth"": 2, ""hidden_dim"": 64, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""patience"": 5, ""propalpha"": 0.05, ""weight_decay"": 0.0001}",22,0.23572150250537355,0.286117496060356,2.3527536392211914,5.031579971313477,134245.859375,4.890611171722412,3.7883548736572266,0.25069658143411566,2.1970810890197754,4.731072425842285,111846.75,4.472272872924805,3.5175046920776367
simple_pems-bay_STICformer_22_04_2026-17h_33-epoch_30,STICformer,pems-bay,simple_pems-bay_STICformer_22_04_2026-17h_33-epoch_30_final_seed42,42,final,"{""dropout"": 0.1, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""patience"": 5, ""weight_decay"": 0.0001}",23,0.1821237082348058,0.215442148614332,2.073707342147827,4.363852024078369,135731.390625,4.2932586669921875,3.339040756225586,0.18950731844921237,1.9504725933074951,4.113288879394531,112948.703125,3.9226949214935303,3.1226871013641357
