node,mae,rmse,mape
0,6.026607513427734,12.644542694091797,17205626880.0
1,4.413466453552246,10.326894760131836,18245726208.0
2,5.692279815673828,11.8970365524292,17000460288.0
3,5.65554666519165,10.049931526184082,14514002944.0
4,7.3556060791015625,11.086187362670898,18182762496.0
5,6.827134132385254,10.818824768066406,15779055616.0
6,4.1436357498168945,10.00359058380127,15383335936.0
7,5.91682243347168,12.112419128417969,20078653440.0
8,7.6321797370910645,13.164467811584473,16046633984.0
9,4.770626544952393,10.359505653381348,17822353408.0
10,5.856664180755615,12.92816162109375,26194675712.0
11,8.714052200317383,12.70134449005127,12630993920.0
12,6.790724277496338,13.039688110351562,24241938432.0
13,7.3359527587890625,12.026782989501953,15307210752.0
14,4.86991548538208,7.202326774597168,21553496064.0
15,6.247099876403809,10.784093856811523,16778809344.0
16,4.879496097564697,9.363070487976074,16355620864.0
17,5.140327453613281,10.29548454284668,15962921984.0
18,6.058170795440674,11.98151683807373,17413795840.0
19,5.0560784339904785,10.251008987426758,20574306304.0
20,5.294060707092285,9.064291000366211,12975472640.0
21,5.097476959228516,10.892008781433105,17177356288.0
22,5.388096332550049,11.861483573913574,16798305280.0
23,5.750217437744141,9.724127769470215,12986323968.0
24,7.103893756866455,12.944445610046387,24497690624.0
25,6.359834671020508,14.376402854919434,31542972416.0
26,7.307842254638672,13.636430740356445,25752125440.0
27,5.598898887634277,10.61063289642334,15409573888.0
28,6.194685935974121,11.523436546325684,18423869440.0
29,4.697037696838379,10.02895736694336,15292889088.0
30,5.982476234436035,13.700047492980957,21728477184.0
31,10.631865501403809,15.425938606262207,24570445824.0
32,5.368659973144531,10.059981346130371,14636743680.0
33,5.718430519104004,11.70134449005127,17282410496.0
34,6.517733573913574,11.656946182250977,17933922304.0
35,8.122053146362305,13.023193359375,14506158080.0
36,4.140566349029541,10.75085735321045,16242634752.0
37,4.2715678215026855,10.610147476196289,17206417408.0
38,5.340179920196533,11.998162269592285,25023293440.0
39,7.500036716461182,12.188885688781738,18363330560.0
40,7.025537014007568,11.202021598815918,14896872448.0
41,6.272107124328613,11.737643241882324,24246939648.0
42,5.320991516113281,10.072553634643555,19641921536.0
43,7.159572124481201,11.531087875366211,21494738944.0
44,5.627584934234619,9.792089462280273,14098036736.0
45,5.968366622924805,11.259520530700684,16792428544.0
46,8.741271018981934,12.772224426269531,50632171520.0
47,4.915180206298828,9.982666969299316,15403932672.0
48,6.116058349609375,11.182168960571289,17230823424.0
49,4.92671012878418,10.7650146484375,17191669760.0
50,9.51129150390625,13.239360809326172,45073514496.0
51,9.471503257751465,15.820645332336426,31249383424.0
52,8.737467765808105,13.274322509765625,40286662656.0
53,5.251209259033203,10.552192687988281,17078449152.0
54,5.515790939331055,13.447294235229492,29090156544.0
55,5.337862968444824,12.642091751098633,23758645248.0
56,6.212838172912598,12.260040283203125,16517805056.0
57,8.127399444580078,13.401043891906738,19673665536.0
58,6.419650554656982,10.614731788635254,37937467392.0
59,7.997711658477783,12.769051551818848,20019210240.0
60,7.65601921081543,12.106178283691406,14563099648.0
61,6.955491542816162,10.41240119934082,14080612352.0
62,7.596897125244141,12.21628189086914,20000215040.0
63,9.415579795837402,15.920687675476074,35199168512.0
64,5.7078471183776855,11.908238410949707,16897859584.0
65,5.229004859924316,11.967945098876953,17382416384.0
66,8.02461051940918,11.618694305419922,35207262208.0
67,8.545823097229004,13.023167610168457,36946776064.0
68,7.118557453155518,15.067304611206055,31053819904.0
69,6.703579425811768,11.260498046875,14783484928.0
70,4.403563022613525,10.973384857177734,16568115200.0
71,6.665425777435303,11.67009449005127,17592281088.0
72,7.175173759460449,12.161396980285645,16272528384.0
73,6.988336086273193,12.81379508972168,17510498304.0
74,5.203325271606445,11.122522354125977,15612942336.0
75,5.1505608558654785,12.643354415893555,23551315968.0
76,6.4441399574279785,9.149487495422363,13737023488.0
77,5.107166290283203,12.363363265991211,24373995520.0
78,5.140732288360596,10.52027416229248,15196017664.0
79,7.892702579498291,13.260736465454102,20130377728.0
80,11.014240264892578,18.94186782836914,56886611968.0
81,6.361388206481934,12.393675804138184,17941286912.0
82,4.090070724487305,10.46479606628418,17064366080.0
83,8.031612396240234,12.837090492248535,14109568000.0
84,6.887815952301025,11.651507377624512,19694700544.0
85,6.307580471038818,11.319101333618164,20642936832.0
86,5.964730739593506,11.879971504211426,15319158784.0
87,5.874100208282471,11.478017807006836,19072327680.0
88,5.9813151359558105,13.979912757873535,29157574656.0
89,3.9101974964141846,10.65273380279541,15586468864.0
90,6.379357814788818,11.246828079223633,26210691072.0
91,4.913766860961914,10.815990447998047,16849249280.0
92,7.038802623748779,13.334637641906738,21802397696.0
93,6.338651657104492,10.717339515686035,15036241920.0
94,7.374290466308594,12.351179122924805,16604665856.0
95,5.435136795043945,11.79241943359375,16676664320.0
96,6.617696762084961,12.68407154083252,18425143296.0
97,6.140264511108398,12.274025917053223,16485572608.0
98,6.14778470993042,11.672577857971191,16843255808.0
99,5.190415382385254,12.129916191101074,22194274304.0
100,5.631400108337402,11.89699649810791,17416519680.0
101,7.8588337898254395,13.110941886901855,22633498624.0
102,6.239269256591797,12.258377075195312,24911665152.0
103,6.040434837341309,12.215784072875977,17694115840.0
104,4.088741302490234,10.721468925476074,17147307008.0
105,8.378345489501953,13.296113014221191,21673160704.0
106,6.3516621589660645,10.888261795043945,19134556160.0
107,7.075372219085693,11.167878150939941,15845569536.0
108,5.181124210357666,12.426314353942871,25152618496.0
109,6.097168445587158,10.849763870239258,15938039808.0
110,7.648060321807861,13.12135124206543,20099117056.0
111,5.047527313232422,10.709728240966797,18284126208.0
112,6.138089179992676,11.378918647766113,18127554560.0
113,8.029664039611816,12.449426651000977,18539401216.0
114,6.703546524047852,11.904764175415039,31540008960.0
115,8.501901626586914,13.513419151306152,20767473664.0
116,7.758111476898193,12.280899047851562,14757302272.0
117,7.6104536056518555,12.592411994934082,19391500288.0
118,6.462870121002197,12.4722261428833,21005789184.0
119,6.1913886070251465,12.729034423828125,24836798464.0
120,6.063955307006836,13.241594314575195,17327976448.0
121,7.179393291473389,12.126423835754395,18520879104.0
122,5.484520435333252,11.25475788116455,20732923904.0
123,8.41419792175293,13.31673812866211,18476978176.0
124,6.790618419647217,13.753898620605469,16242042880.0
125,8.359416007995605,13.281947135925293,25008080896.0
126,6.043115139007568,11.038185119628906,16079087616.0
127,4.512035846710205,10.05721664428711,16809067520.0
128,4.443826675415039,10.283570289611816,16345619456.0
129,5.574306964874268,10.610183715820312,14746987520.0
130,9.928633689880371,14.968021392822266,15523718144.0
131,4.566692352294922,9.150541305541992,15429950464.0
132,6.381633758544922,12.325161933898926,16191399936.0
133,7.521754264831543,11.524154663085938,17706500096.0
134,9.4847412109375,13.701253890991211,25461547008.0
135,9.835506439208984,15.600689888000488,14152292352.0
136,8.437128067016602,13.326647758483887,20546850816.0
137,8.0914306640625,13.875844955444336,34630475776.0
138,5.513346195220947,11.2227201461792,16922923008.0
139,5.093013763427734,10.793416976928711,16558356480.0
140,4.324799060821533,10.339571952819824,16795488256.0
141,7.775230407714844,11.928703308105469,15653555200.0
142,4.280481338500977,10.312947273254395,16359944192.0
143,6.367746829986572,11.714866638183594,16355542016.0
144,6.228547096252441,13.113078117370605,18923198464.0
145,4.007867336273193,9.912796020507812,16007455744.0
146,4.909060001373291,10.723594665527344,18237300736.0
147,9.186297416687012,14.671529769897461,43555393536.0
148,8.535964012145996,14.806730270385742,40167825408.0
149,5.340367317199707,11.459725379943848,16525547520.0
150,4.303637981414795,10.120986938476562,17074011136.0
151,6.088522434234619,12.032633781433105,18622562304.0
152,6.184617042541504,11.416165351867676,18024763392.0
153,8.759880065917969,12.958704948425293,13140035584.0
154,6.401537895202637,11.849336624145508,16782628864.0
155,5.756274700164795,12.428763389587402,24474277888.0
156,7.133002281188965,12.9146146774292,17284024320.0
157,7.616744041442871,11.248027801513672,15108847616.0
158,6.398947715759277,11.176219940185547,15653506048.0
159,7.0166215896606445,10.953165054321289,14503352320.0
160,6.817720413208008,11.872149467468262,19529297920.0
161,6.875608444213867,12.442035675048828,16694684672.0
162,5.86463737487793,8.849889755249023,14346388480.0
163,4.645419597625732,10.440975189208984,15705009152.0
164,4.794215679168701,11.239266395568848,16339534848.0
165,4.319248676300049,10.953014373779297,18909997056.0
166,5.803111553192139,10.172548294067383,15543070720.0
167,8.62267017364502,14.091249465942383,16242451456.0
