node,mae,rmse,mape
0,1.9751027822494507,4.009791851043701,178925.75
1,2.0758955478668213,4.991880416870117,6.011313438415527
2,3.2930288314819336,6.376528263092041,10.698169708251953
3,2.0816099643707275,4.622572898864746,169293.828125
4,2.969848871231079,5.232823848724365,6.1425251960754395
5,1.7205055952072144,4.290365695953369,167022.65625
6,3.653393268585205,7.019296169281006,166983.96875
7,1.788783073425293,3.861574411392212,169906.765625
8,2.2326745986938477,4.593449115753174,168627.1875
9,2.1026105880737305,4.633081912994385,6.710134506225586
10,3.977484703063965,7.868340492248535,20.273948669433594
11,2.203608989715576,4.637148380279541,5.7937912940979
12,1.2649245262145996,2.320725202560425,2.850661516189575
13,2.3781087398529053,3.9161641597747803,170319.40625
14,1.3373256921768188,2.7928481101989746,168182.515625
15,1.819269061088562,3.872278928756714,4.538503646850586
16,0.8515032529830933,1.5463682413101196,168646.28125
17,2.594425678253174,5.291356563568115,6.653316497802734
18,0.8944737911224365,1.8762998580932617,1.564750075340271
19,3.505370616912842,6.171111106872559,172524.953125
20,2.0829858779907227,4.2121901512146,162223.546875
21,2.2226266860961914,4.812033653259277,5.467554569244385
22,1.3179084062576294,2.388991594314575,2.1853976249694824
23,2.5249240398406982,4.632622241973877,164934.140625
24,0.9456144571304321,1.4621539115905762,1.4196701049804688
25,1.7699733972549438,3.9698829650878906,172330.390625
26,2.0206801891326904,3.7817187309265137,170174.90625
27,0.8840250968933105,1.5240174531936646,172243.0
28,1.807276725769043,4.601982116699219,165563.15625
29,2.2078943252563477,3.7233920097351074,4.527472972869873
30,0.9721449613571167,1.5633949041366577,167830.5
31,1.6015485525131226,3.6663548946380615,3.7902824878692627
32,2.6060593128204346,6.0705060958862305,173048.625
33,1.5551414489746094,3.309751510620117,3.064291477203369
34,1.7374181747436523,3.7617087364196777,169029.578125
35,2.326612949371338,3.9905407428741455,4.445098876953125
36,1.884444236755371,3.5614511966705322,178805.09375
37,1.7232691049575806,3.6863670349121094,170020.5625
38,2.6071715354919434,4.938385963439941,159553.65625
39,1.089882254600525,1.4996587038040161,1.7138170003890991
40,1.8229459524154663,3.944736957550049,169864.0
41,2.029428243637085,4.257909774780273,164116.375
42,1.9525361061096191,3.9475879669189453,161822.265625
43,2.547736883163452,4.551592826843262,164455.15625
44,1.406429409980774,3.454195022583008,168329.125
45,3.5253775119781494,6.9159159660339355,153153.046875
46,2.8709628582000732,6.035168170928955,166741.5
47,1.3267275094985962,3.374631643295288,171774.859375
48,2.1705000400543213,4.55782413482666,170018.0625
49,1.8506431579589844,3.2778029441833496,3.6156866550445557
50,0.8518204092979431,2.009476661682129,161887.265625
51,1.910032033920288,3.9824163913726807,3.8811895847320557
52,1.6752909421920776,3.9738757610321045,3.653325080871582
53,2.258479595184326,3.8666372299194336,161145.296875
54,1.9413164854049683,3.7692551612854004,4.6360697746276855
55,2.3863179683685303,4.990937232971191,9.576345443725586
56,2.335667848587036,5.066239356994629,180195.234375
57,2.9375836849212646,5.920403480529785,7.198906898498535
58,1.7137547731399536,3.9223902225494385,168629.71875
