dataset,original_graph,backbone_graph,original_num_nodes,backbone_num_nodes,node_reduction_pct,original_num_edges,backbone_num_edges,edge_reduction_pct,original_density,backbone_density,density_delta_pct,original_average_degree,backbone_average_degree,original_average_strength,backbone_average_strength,original_average_clustering,backbone_average_clustering,average_clustering_delta_pct,original_local_efficiency_mean,backbone_local_efficiency_mean,local_efficiency_delta_pct,original_avg_path_length_gcc,backbone_avg_path_length_gcc,avg_path_length_delta_pct,original_global_efficiency,backbone_global_efficiency,global_efficiency_delta_pct,original_num_connected_components,backbone_num_connected_components,original_giant_component_ratio,backbone_giant_component_ratio,giant_component_ratio_delta_pct,original_modularity,backbone_modularity,modularity_delta,original_assortativity,backbone_assortativity,assortativity_delta,original_num_communities,backbone_num_communities,original_largest_community_size,backbone_largest_community_size,mean_centrality_spearman,min_centrality_spearman,mean_topk_overlap,random_auc_lcc_original,random_auc_lcc_backbone,random_auc_lcc_delta_pct,targeted_auc_lcc_original,targeted_auc_lcc_backbone,targeted_auc_lcc_delta_pct
pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,325,325,0.0,2079,858,58.730158730158735,0.03948717948717949,0.016296296296296295,-58.730158730158735,12.793846153846154,5.28,6.782441039543886,4.433782635652102,0.67370964210499,0.6493393785701479,-3.6173244394569926,0.8129606394965085,0.7508805339959187,-7.636299038910166,5.161570158317068,7.765671962215543,50.45173704947843,0.24234533910758127,0.05363065229118556,-77.87015319185569,7,21,0.9815384615384616,0.42153846153846153,-57.05329153605017,0.8198383044484713,0.8976814062139393,0.07784310176546805,0.5695754396245535,0.7446902479559421,0.1751148083313886,19,32,67,42,0.7413767063974523,0.5036275491767174,0.55,0.4320153846153847,0.13758461538461536,-68.1528435597023,0.2686923076923078,0.08669230769230771,-67.73547094188376
