run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_GraphWaveNet_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5}",7c4502fcfe9f42f0a05f984bddfc4dfa,2,0.29074744272232056,0.3141483169186998,5.576254367828369,11.058218002319336,12861170400.0,23.354443907737732,10.172891661966661
