run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
backbone_metr-la-by-disp_fil-with-percen_filter0_3_GraphWaveNet_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5}",7a7d7164558a48eb9a1589a4dbd2dfbc,2,0.3145958340167999,0.3312797364261415,5.822077751159668,11.258743286132812,12155926400.0,24.212533235549927,10.612722974991225
