run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
backbone_metr-la-by-disp_fil-with-percen_filter0_3_DCRNN_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5, 'use_scheduled_sampling': False, 'teacher_forcing_ratio': 0.5}",521648577f1748f79727afb9ccfe8988,2,0.42453971385955813,0.4132921141054895,7.2915449142456055,12.573163986206055,14190604800.0,26.775988936424255,13.291328259129473
