run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_DGCRN_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'node_dim': 16, 'gcn_depth': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5}",7b03c2ce868848588bd92091ac59da37,2,0.14385166317224501,0.3217690344554959,5.624992370605469,11.191299438476562,10070142400.0,24.215520918369293,10.261805772317325
