experiment_name,model,dataset,run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_DCRNN_07_04_2026-19h_34-epoch_2,DCRNN,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_DCRNN_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""k"": 2, ""lr"": 0.001, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""teacher_forcing_ratio"": 0.5, ""use_scheduled_sampling"": false, ""weight_decay"": 0.0001}",c666222685c848fdbc04f264005f2438,2,0.3091224139134089,0.34433113700813717,6.098601818084717,11.574466705322266,11449539200.0,24.712000787258148,11.125822000331814
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_GraphWaveNet_07_04_2026-19h_34-epoch_2,GraphWaveNet,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_GraphWaveNet_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dilation_base"": 2, ""dropout"": 0.1, ""epochs"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",7c4502fcfe9f42f0a05f984bddfc4dfa,2,0.29074744272232056,0.3141483169186998,5.576254367828369,11.058218002319336,12861170400.0,23.354443907737732,10.172891661966661
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_MTGNN_07_04_2026-19h_34-epoch_2,MTGNN,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_MTGNN_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dilation_base"": 2, ""dropout"": 0.1, ""epochs"": 2, ""gcn_depth"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""output_dim"": 1, ""patience"": 5, ""propalpha"": 0.05, ""seq_len"": 12, ""weight_decay"": 0.0001}",ef0dc0bf48b946d09a513565284726f0,2,0.30739448193709057,0.31698044879293,5.687463283538818,11.101578712463379,12289473600.0,23.642900586128235,10.375772911773778
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_DGCRN_07_04_2026-19h_34-epoch_2,DGCRN,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_DGCRN_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""gcn_depth"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""node_dim"": 16, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",7b03c2ce868848588bd92091ac59da37,2,0.14385166317224501,0.3217690344554959,5.624992370605469,11.191299438476562,10070142400.0,24.215520918369293,10.261805772317325
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_STICformer_07_04_2026-19h_34-epoch_2,STICformer,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_STICformer_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",1c6dcc1dbba74d838eee35809e0a6012,2,0.28642470864454905,0.3016302665626561,5.329200267791748,10.832837104797363,10785371200.0,23.22268635034561,9.722185040458706
backbone_metr-la-by-disp_fil-with-alpah_filter0_1_PatchSTG_07_04_2026-19h_34-epoch_2,PatchSTG,metr-la-by-disp_fil-with-alpah_filter0_1,backbone_metr-la-by-disp_fil-with-alpah_filter0_1_PatchSTG_07_04_2026-19h_34-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""output_dim"": 1, ""patch_len"": 4, ""patch_stride"": 2, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",00cec5d180cf44189ef7611dba7845d8,2,0.2894095107316971,0.3052600172382814,5.599147796630859,10.89859390258789,10984055200.0,23.73453676700592,10.214656419447437
