run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
original_pems-bay_DCRNN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5, 'use_scheduled_sampling': False, 'teacher_forcing_ratio': 0.5}",fbe6776e4c084897a45bf5b2f1ab077e,2,0.31928873367999727,0.3805006933739273,3.0543861389160156,5.765603065490723,135070.78125,6.209949016571045,4.91810941696167
