dataset,original_graph,backbone_graph,original_num_nodes,backbone_num_nodes,node_reduction_pct,original_num_edges,backbone_num_edges,edge_reduction_pct,original_density,backbone_density,density_delta_pct,original_average_degree,backbone_average_degree,original_average_strength,backbone_average_strength,original_average_clustering,backbone_average_clustering,average_clustering_delta_pct,original_local_efficiency_mean,backbone_local_efficiency_mean,local_efficiency_delta_pct,original_avg_path_length_gcc,backbone_avg_path_length_gcc,avg_path_length_delta_pct,original_global_efficiency,backbone_global_efficiency,global_efficiency_delta_pct,original_num_connected_components,backbone_num_connected_components,original_giant_component_ratio,backbone_giant_component_ratio,giant_component_ratio_delta_pct,original_modularity,backbone_modularity,modularity_delta,original_assortativity,backbone_assortativity,assortativity_delta,original_num_communities,backbone_num_communities,original_largest_community_size,backbone_largest_community_size,mean_centrality_spearman,min_centrality_spearman,mean_topk_overlap,random_auc_lcc_original,random_auc_lcc_backbone,random_auc_lcc_delta_pct,targeted_auc_lcc_original,targeted_auc_lcc_backbone,targeted_auc_lcc_delta_pct
pems-bay,pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_4,325,325,0.0,2079,986,52.57335257335257,0.03948717948717949,0.01872744539411206,-52.57335257335257,12.793846153846154,6.067692307692307,6.782441039543886,4.924719682840201,0.67370964210499,0.6585047260431875,-2.256894530156195,0.8129606394965085,0.7637960586422124,-6.047596705880521,5.161570158317068,9.462067142479514,83.3176117393825,0.24234533910758127,0.07549376741244437,-68.84868193032119,7,18,0.9815384615384616,0.6,-38.87147335423198,0.8198383044484713,0.8794933802973761,0.05965507584890484,0.5695754396245535,0.7827072064360202,0.21313176681146673,19,31,67,46,0.6359452401292768,0.19132889378288154,0.5900000000000001,0.4320153846153847,0.17123076923076924,-60.36465937822728,0.2686923076923078,0.08084615384615385,-69.91125107357573
