params,num_completed_seeds,seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n
"{'hidden_dim': 64, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'patience': 5}",1,[42],2.8867244720458984,0.0,2.8867244720458984,2.8867244720458984,2.8867244720458984,2.8867244720458984,1,5.466456890106201,0.0,5.466456890106201,5.466456890106201,5.466456890106201,5.466456890106201,1,134002.84375,0.0,134002.84375,134002.84375,134002.84375,134002.84375,1,6.090420246124268,0.0,6.090420246124268,6.090420246124268,6.090420246124268,6.090420246124268,1,4.648147106170654,0.0,4.648147106170654,4.648147106170654,4.648147106170654,4.648147106170654,1,0.3417632542550564,0.0,0.3417632542550564,0.3417632542550564,0.3417632542550564,0.3417632542550564,1
