params,num_completed_seeds,seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n
"{'hidden_dim': 64, 'num_blocks': 3, 'kernel_size': 2, 'dilation_base': 2, 'gcn_depth': 2, 'propalpha': 0.05, 'node_dim': 16, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'patience': 5}",1,[42],2.3354814052581787,0.0,2.3354814052581787,2.3354814052581787,2.3354814052581787,2.3354814052581787,1,4.911331653594971,0.0,4.911331653594971,4.911331653594971,4.911331653594971,4.911331653594971,1,134321.203125,0.0,134321.203125,134321.203125,134321.203125,134321.203125,1,4.823703765869141,0.0,4.823703765869141,4.823703765869141,4.823703765869141,4.823703765869141,1,3.7605438232421875,0.0,3.7605438232421875,3.7605438232421875,3.7605438232421875,3.7605438232421875,1,0.2728123587950424,0.0,0.2728123587950424,0.2728123587950424,0.2728123587950424,0.2728123587950424,1
