node,mae,rmse,mape
0,2.6540746688842773,4.603614330291748,174638.921875
1,2.270080089569092,5.720065593719482,6.338479518890381
2,3.3026866912841797,6.83925724029541,10.491339683532715
3,2.2852725982666016,4.846942901611328,169198.75
4,3.2590200901031494,5.922125816345215,6.740487575531006
5,2.3855948448181152,5.972222328186035,166953.25
6,3.7200393676757812,7.538329124450684,167573.109375
7,2.0205531120300293,4.448090553283691,169933.78125
8,2.4510719776153564,5.125691890716553,168212.109375
9,3.0404231548309326,6.761211395263672,12.78547477722168
10,3.829261541366577,7.503092288970947,15.712163925170898
11,2.348649263381958,5.527719497680664,6.578316688537598
12,1.4523067474365234,2.573895215988159,2.959991693496704
13,2.5234227180480957,4.130271911621094,170278.546875
14,1.562246322631836,3.217526912689209,168020.53125
15,2.375455617904663,5.359419345855713,5.958205223083496
16,1.0143274068832397,1.8423932790756226,168917.5625
17,2.925205707550049,6.158940315246582,8.002838134765625
18,1.1857922077178955,2.6481823921203613,2.0739810466766357
19,3.6817920207977295,6.581184387207031,171607.71875
20,2.0621349811553955,4.398399353027344,162964.078125
21,2.5529322624206543,5.574967384338379,6.062533855438232
22,1.5451631546020508,2.8195362091064453,2.5167369842529297
23,2.846748113632202,5.191375255584717,165479.890625
24,1.2655811309814453,1.920213222503662,1.8881914615631104
25,2.4849696159362793,5.4963507652282715,170734.421875
26,2.792174816131592,5.3073954582214355,170162.46875
27,1.2729817628860474,2.134503126144409,171505.359375
28,2.111732244491577,5.335002422332764,166423.578125
29,2.420060634613037,4.3411173820495605,5.010969161987305
30,1.3391786813735962,2.1723177433013916,167962.984375
31,2.106109857559204,4.681924343109131,5.218092918395996
32,3.233759641647339,8.105422019958496,172207.015625
33,1.7342838048934937,3.9329371452331543,3.355234384536743
34,1.9173475503921509,4.156265735626221,168951.75
35,2.5520365238189697,4.617491722106934,4.965614318847656
36,2.9710140228271484,5.494402885437012,175532.921875
37,2.070889949798584,4.612628936767578,169874.859375
38,2.7807867527008057,5.440385341644287,160130.921875
39,1.2642349004745483,1.7878483533859253,1.991233468055725
40,2.443608045578003,5.212551116943359,169119.5625
41,2.262082099914551,5.006711006164551,164150.890625
42,2.0952672958374023,4.171163082122803,162609.859375
43,2.8010435104370117,5.177002429962158,165458.3125
44,1.676971197128296,4.00590181350708,167917.640625
45,3.6221425533294678,7.2974772453308105,152250.265625
46,2.6542675495147705,5.7898945808410645,167495.859375
47,1.3770370483398438,3.3288421630859375,171812.609375
48,2.4203884601593018,5.384896278381348,169045.671875
49,2.0710721015930176,3.6867237091064453,4.0226640701293945
50,0.9969149231910706,2.2142956256866455,162161.703125
51,2.0885510444641113,4.704014778137207,4.331347942352295
52,2.2378382682800293,5.048944473266602,4.720902442932129
53,2.1963977813720703,4.2162861824035645,162074.609375
54,2.376783609390259,4.762275218963623,5.427279472351074
55,3.0891621112823486,7.038573265075684,14.31576156616211
56,3.1549408435821533,6.803797245025635,177064.703125
57,2.9678537845611572,6.825369358062744,7.259627342224121
58,2.226041555404663,5.079660892486572,168187.3125
59,2.90887451171875,6.646877288818359,168907.390625
60,2.4171252250671387,5.602782726287842,168218.765625
61,3.3421390056610107,6.680376052856445,7.723334312438965
62,1.2342318296432495,2.6243982315063477,169719.484375
63,2.015049934387207,3.318754196166992,3.4166224002838135
64,1.6531403064727783,2.735445976257324,2.9032793045043945
65,1.9278347492218018,3.832475423812866,169976.078125
66,2.5846517086029053,6.167533874511719,155252.484375
67,2.3777947425842285,5.565741062164307,6.658697128295898
68,3.2103819847106934,6.930300235748291,170457.21875
69,1.8652503490447998,4.4091668128967285,4.202981472015381
70,1.6341991424560547,3.4959301948547363,168598.578125
71,2.4790546894073486,4.173000335693359,4.673597812652588
72,2.3871238231658936,4.892604351043701,162840.65625
73,2.483598232269287,4.5158467292785645,167988.140625
74,1.911941647529602,3.624180316925049,155382.21875
75,2.2577149868011475,5.520743370056152,161570.71875
76,1.996364951133728,3.513697624206543,3.3064768314361572
77,2.0852956771850586,4.448451995849609,4.825204849243164
78,1.3665344715118408,2.7830121517181396,169531.828125
79,2.7995784282684326,6.29219913482666,172744.53125
80,3.9586398601531982,6.848556041717529,166089.796875
81,2.498678684234619,6.371344089508057,7.296320915222168
82,2.865548849105835,5.876655101776123,171386.296875
83,1.5289342403411865,3.3726091384887695,162521.28125
84,3.212184429168701,7.219690799713135,10.820932388305664
85,1.9308217763900757,4.327827453613281,4.234786510467529
86,1.1642550230026245,1.998380184173584,162382.9375
87,3.2866897583007812,7.269758224487305,168830.71875
88,3.4075374603271484,6.736484527587891,157376.390625
89,2.561178684234619,6.676138877868652,168707.78125
90,3.4301624298095703,7.118968486785889,9.614649772644043
91,2.060783624649048,4.641843795776367,166459.5
92,1.3482725620269775,2.7829134464263916,2.2361369132995605
93,3.4176135063171387,7.714039325714111,168562.34375
94,2.9834957122802734,6.797133445739746,8.629090309143066
95,1.2381044626235962,2.403203248977661,168764.203125
96,2.159519910812378,5.06955623626709,5.796507358551025
97,2.521131753921509,5.346449375152588,171066.25
98,2.2637622356414795,4.436575412750244,4.828250885009766
99,2.7648439407348633,5.442507266998291,174025.796875
100,2.3197898864746094,3.6235170364379883,3.750190258026123
101,1.5725313425064087,3.386972427368164,163975.40625
