dataset,original_graph,backbone_graph,original_num_nodes,backbone_num_nodes,node_reduction_pct,original_num_edges,backbone_num_edges,edge_reduction_pct,original_density,backbone_density,density_delta_pct,original_average_degree,backbone_average_degree,original_average_strength,backbone_average_strength,original_average_clustering,backbone_average_clustering,average_clustering_delta_pct,original_local_efficiency_mean,backbone_local_efficiency_mean,local_efficiency_delta_pct,original_avg_path_length_gcc,backbone_avg_path_length_gcc,avg_path_length_delta_pct,original_global_efficiency,backbone_global_efficiency,global_efficiency_delta_pct,original_num_connected_components,backbone_num_connected_components,original_giant_component_ratio,backbone_giant_component_ratio,giant_component_ratio_delta_pct,original_modularity,backbone_modularity,modularity_delta,original_assortativity,backbone_assortativity,assortativity_delta,original_num_communities,backbone_num_communities,original_largest_community_size,backbone_largest_community_size,mean_centrality_spearman,min_centrality_spearman,mean_topk_overlap,random_auc_lcc_original,random_auc_lcc_backbone,random_auc_lcc_delta_pct,targeted_auc_lcc_original,targeted_auc_lcc_backbone,targeted_auc_lcc_delta_pct
pems-bay,pems-bay,pems-bay-by-nois_corr-with-alpah_filter0_1,325,325,0.0,2079,941,54.73785473785473,0.03948717948717949,0.017872744539411206,-54.73785473785474,12.793846153846154,5.7907692307692304,6.782441039543886,4.008915682022388,0.67370964210499,0.5761591741591742,-14.479600980775874,0.8129606394965085,0.6971856476856477,-14.241155867344801,5.161570158317068,8.636734253666955,67.32765396495095,0.24234533910758127,0.13853364799614007,-42.83626476734401,7,15,0.9815384615384616,0.9384615384615385,-4.3887147335423204,0.8198383044484713,0.8940861436265819,0.07424783917811062,0.5695754396245535,0.33587750016360834,-0.23369793946094514,19,31,67,34,0.19812149648512456,-0.6533294880534145,0.16999999999999998,0.4320153846153847,0.29026153846153846,-32.8122217869734,0.2686923076923078,0.19115384615384615,-28.857715430861752
