run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
original_metr-la_DCRNN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5, 'use_scheduled_sampling': False, 'teacher_forcing_ratio': 0.5}",bbcac44c79e44137ada172ac43eeeb19,2,0.3454987914164861,0.3690603771419437,6.580732345581055,11.888473510742188,13165211648.0,25.508987426757812,11.999836921691895
