run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
original_metr-la_MTGNN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'kernel_size': 2, 'dilation_base': 2, 'gcn_depth': 2, 'propalpha': 0.05, 'node_dim': 16, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 2, 'patience': 5}",550e454457d341b6bd93f6a857a55fde,2,0.31916400531927747,0.32836349708614526,5.690948009490967,11.212380409240723,12632709120.0,24.012596130371094,10.37733268737793
