run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
original_pems-bay_GraphWaveNet_06_04_2026-20h_02-epoch_1_search_seed42,42,search,"{'input_dim': 1, 'hidden_dim': 64, 'output_dim': 1, 'seq_len': 12, 'horizon': 12, 'num_blocks': 3, 'dilation_base': 2, 'k': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 1, 'patience': 5}",ee73d8b9553f4473893d378796e9c502,1,0.26168504635222706,0.2817004354355427,2.4541923999786377,5.003150463104248,134842.24853515625,5.070510506629944,3.951689504347341
