experiment_name,model,dataset,selection_metric,selected_params,selected_num_completed_seeds,final_num_completed_seeds,timestamp,test_mae_mean,test_mae_std,test_mae_ci95_low,test_mae_ci95_high,test_mae_min,test_mae_max,test_mae_n,test_rmse_mean,test_rmse_std,test_rmse_ci95_low,test_rmse_ci95_high,test_rmse_min,test_rmse_max,test_rmse_n,test_mape_mean,test_mape_std,test_mape_ci95_low,test_mape_ci95_high,test_mape_min,test_mape_max,test_mape_n,test_smape_mean,test_smape_std,test_smape_ci95_low,test_smape_ci95_high,test_smape_min,test_smape_max,test_smape_n,test_wape_mean,test_wape_std,test_wape_ci95_low,test_wape_ci95_high,test_wape_min,test_wape_max,test_wape_n,test_loss_normalized_mean,test_loss_normalized_std,test_loss_normalized_ci95_low,test_loss_normalized_ci95_high,test_loss_normalized_min,test_loss_normalized_max,test_loss_normalized_n,num_completed_seeds,val_mae_mean,val_mae_std,val_mae_ci95_low,val_mae_ci95_high,val_mae_min,val_mae_max,val_mae_n,val_rmse_mean,val_rmse_std,val_rmse_ci95_low,val_rmse_ci95_high,val_rmse_min,val_rmse_max,val_rmse_n,val_mape_mean,val_mape_std,val_mape_ci95_low,val_mape_ci95_high,val_mape_min,val_mape_max,val_mape_n,val_smape_mean,val_smape_std,val_smape_ci95_low,val_smape_ci95_high,val_smape_min,val_smape_max,val_smape_n,val_wape_mean,val_wape_std,val_wape_ci95_low,val_wape_ci95_high,val_wape_min,val_wape_max,val_wape_n,val_loss_normalized_mean,val_loss_normalized_std,val_loss_normalized_ci95_low,val_loss_normalized_ci95_high,val_loss_normalized_min,val_loss_normalized_max,val_loss_normalized_n,rank_in_dataset,delta_vs_best_pct
original_pems-bay_GraphWaveNet_06_04_2026-20h_02-epoch_1,GraphWaveNet,pems-bay,val_mae,"{""dilation_base"": 2, ""dropout"": 0.1, ""epochs"": 1, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",1,1,2026-04-06T21:22:50.726931,2.269382953643799,0.0,2.269382953643799,2.269382953643799,2.269382953643799,2.269382953643799,1,4.601321697235107,0.0,4.601321697235107,4.601321697235107,4.601321697235107,4.601321697235107,1,112024.0478515625,0.0,112024.0478515625,112024.0478515625,112024.0478515625,112024.0478515625,1,4.575242847204208,0.0,4.575242847204208,4.575242847204208,4.575242847204208,4.575242847204208,1,3.633259455327239,0.0,3.633259455327239,3.633259455327239,3.633259455327239,3.633259455327239,1,0.23745539401888208,0.0,0.23745539401888208,0.23745539401888208,0.23745539401888208,0.23745539401888208,1,1,2.4541923999786377,0.0,2.4541923999786377,2.4541923999786377,2.4541923999786377,2.4541923999786377,1,5.003150463104248,0.0,5.003150463104248,5.003150463104248,5.003150463104248,5.003150463104248,1,134842.24853515625,0.0,134842.24853515625,134842.24853515625,134842.24853515625,134842.24853515625,1,5.070510506629944,0.0,5.070510506629944,5.070510506629944,5.070510506629944,5.070510506629944,1,3.951689504347341,0.0,3.951689504347341,3.951689504347341,3.951689504347341,3.951689504347341,1,0.2817004354355427,0.0,0.2817004354355427,0.2817004354355427,0.2817004354355427,0.2817004354355427,1,1,0.0
