experiment_name,model,dataset,run_name,seed,phase,params,mlflow_run_id,train_epochs_completed,train_loss_last,val_loss_normalized,val_mae,val_rmse,val_mape,val_smape,val_wape
original_pems-bay_DCRNN_08_04_2026-00h_18-epoch_2,DCRNN,pems-bay,original_pems-bay_DCRNN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""k"": 2, ""lr"": 0.001, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""teacher_forcing_ratio"": 0.5, ""use_scheduled_sampling"": false, ""weight_decay"": 0.0001}",fbe6776e4c084897a45bf5b2f1ab077e,2,0.31928873367999727,0.3805006933739273,3.0543861389160156,5.765603065490723,135070.78125,6.209949016571045,4.91810941696167
original_pems-bay_GraphWaveNet_08_04_2026-00h_18-epoch_2,GraphWaveNet,pems-bay,original_pems-bay_GraphWaveNet_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dilation_base"": 2, ""dropout"": 0.1, ""epochs"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""k"": 2, ""lr"": 0.001, ""num_blocks"": 3, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",0579080875354e0d825599116774304b,2,0.23785908271869025,0.2859050177900893,2.4624099731445312,5.019918441772461,134023.75,5.0726470947265625,3.964921474456787
original_pems-bay_MTGNN_08_04_2026-00h_18-epoch_2,MTGNN,pems-bay,original_pems-bay_MTGNN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dilation_base"": 2, ""dropout"": 0.1, ""epochs"": 2, ""gcn_depth"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""kernel_size"": 2, ""lr"": 0.001, ""node_dim"": 16, ""num_blocks"": 3, ""output_dim"": 1, ""patience"": 5, ""propalpha"": 0.05, ""seq_len"": 12, ""weight_decay"": 0.0001}",6541d20102334c38984964312328cc0c,2,0.25756468921899794,0.3235010588087323,2.4620423316955566,5.3279314041137695,133930.71875,5.136213302612305,3.964329481124878
original_pems-bay_DGCRN_08_04_2026-00h_18-epoch_2,DGCRN,pems-bay,original_pems-bay_DGCRN_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""gcn_depth"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""node_dim"": 16, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",d34b3fc2058844da9177191e557c566d,2,0.07511250062992698,0.38157510725645033,2.886068344116211,5.798404693603516,132688.53125,5.9534149169921875,4.647087097167969
original_pems-bay_STICformer_08_04_2026-00h_18-epoch_2,STICformer,pems-bay,original_pems-bay_STICformer_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""output_dim"": 1, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",45c0aef2f0704a0fbd31c13e07cd56d2,2,0.22404985448770356,0.27682510656645387,2.317850351333618,4.917978763580322,134769.671875,4.795006275177002,3.732154607772827
original_pems-bay_PatchSTG_08_04_2026-00h_18-epoch_2,PatchSTG,pems-bay,original_pems-bay_PatchSTG_08_04_2026-00h_18-epoch_2_search_seed42,42,search,"{""dropout"": 0.1, ""epochs"": 2, ""ff_multiplier"": 2, ""hidden_dim"": 64, ""horizon"": 12, ""input_dim"": 1, ""lr"": 0.001, ""num_heads"": 4, ""num_layers"": 2, ""output_dim"": 1, ""patch_len"": 4, ""patch_stride"": 2, ""patience"": 5, ""seq_len"": 12, ""weight_decay"": 0.0001}",c293d2cc12954deeb8dc71052f19d847,2,0.2311572012932677,0.26296468249454,2.276155948638916,4.806343078613281,134317.625,4.736209869384766,3.6650192737579346
